id,compile
1827,1
1828,0
1829,0
183,1
1830,0
1831,0
1832,1
1833,1
1834,1
1835,0
1836,1
1837,1
1838,0
1839,1
184,1
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
185,1
1850,0
1851,1
1852,0
1853,0
1854,1
1855,1
1856,0
1857,1
1858,0
1859,0
186,1
1860,1
1861,0
1862,1
1863,0
1864,0
1865,0
1866,1
1867,0
1868,0
1869,0
187,1
1870,1
1871,0
1872,0
1873,0
1874,1
1875,0
1876,0
1877,0
1878,0
1879,1
188,1
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,1
189,1
1890,1
1891,1
1892,1
1893,1
1894,0
1895,1
1896,1
1897,0
1898,0
1899,0
19,0
190,1
1900,0
1901,1
1902,0
1903,0
1904,0
1905,1
1906,0
1907,0
1908,0
1909,0
191,0
1910,0
1911,0
1912,0
1913,1
1914,1
1915,1
1916,1
1917,0
1918,1
1919,1
192,0
1920,1
1921,1
1922,0
1923,1
1924,0
1925,1
1926,0
1927,0
1928,1
1929,0
193,0
1930,1
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,1
1939,1
194,0
1940,1
1941,0
1942,0
1943,1
1944,0
1945,0
1946,0
1947,1
1948,0
1949,0
195,0
1950,1
1951,1
1952,1
1953,0
1954,0
1955,1
1956,1
1957,1
1958,0
1959,0
196,0
1960,0
1961,1
1962,1
1963,1
1964,1
1965,0
1966,1
1967,1
1968,1
1969,1
197,0
1970,0
1971,1
1972,1
1973,0
1974,0
1975,1
1976,0
1977,0
1978,0
1979,0
198,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,1
1987,0
1988,0
1989,1
199,0
1990,1
1991,0
1992,1
1993,1
1994,1
1995,1
1996,0
1997,0
1998,0
1999,1
2,0
20,1
200,0
2000,0
2001,1
2002,1
2003,1
2004,1
2005,1
